wkt_geom,Site code,Site name,Source,Date,Longitude,Latitude,Latnoneg,Number of,Number o_1,SIGNALT Sc,SIGNALT _1,WKT,East,North,Year
Point (558198.00300000002607703 5331930),MACQ03,Macquarie River off Honeysuckle Rd,"Department of Primary Industries, Parks, Water and Environment",8/10/2004,147.7045195,-42.16260043,42.16260043,83,37,4.3,5.5,POINT (147.7045195 -42.16260043),558198.003,5331930,2004
Point (558198.00300000002607703 5331930),MACQ03,Macquarie River off Honeysuckle Rd,"Department of Primary Industries, Parks, Water and Environment",9/10/2006,147.7045195,-42.16260043,42.16260043,16,28,4.1,5.3,POINT (147.7045195 -42.16260043),558198.003,5331930,2006
Point (569084.00399999995715916 5338732),MACQ04,Macquarie River off Long Marsh Rd (TEFLOWS upper),"Department of Primary Industries, Parks, Water and Environment",14/05/1998,147.8354827,-42.10046015,42.10046015,8,26,3,4.6,POINT (147.8354827 -42.10046015),569084.004,5338732,1998
Point (569084.00399999995715916 5338732),MACQ04,Macquarie River off Long Marsh Rd (TEFLOWS upper),"Department of Primary Industries, Parks, Water and Environment",16/04/2008,147.8354827,-42.10046015,42.10046015,1,17,3.3,4.5,POINT (147.8354827 -42.10046015),569084.004,5338732,2008
Point (569084.00399999995715916 5338732),MACQ04,Macquarie River off Long Marsh Rd (TEFLOWS upper),"Department of Primary Industries, Parks, Water and Environment",29/09/1998,147.8354827,-42.10046015,42.10046015,54,32,4.5,5.8,POINT (147.8354827 -42.10046015),569084.004,5338732,1998
Point (569084.00399999995715916 5338732),MACQ04,Macquarie River off Long Marsh Rd (TEFLOWS upper),"Department of Primary Industries, Parks, Water and Environment",7/10/2008,147.8354827,-42.10046015,42.10046015,0,24,3.3,4.5,POINT (147.8354827 -42.10046015),569084.004,5338732,2008
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",11/09/2007,147.2438447,-41.85951259,41.85951259,7,23,3.4,4.5,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2007
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",15/03/2005,147.2438447,-41.85951259,41.85951259,146,28,3.7,4.9,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2005
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",15/04/2008,147.2438447,-41.85951259,41.85951259,51,37,3.1,4,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2008
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",17/10/2003,147.2438447,-41.85951259,41.85951259,81,40,4,5,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2003
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",21/03/2004,147.2438447,-41.85951259,41.85951259,136,42,3.7,4.8,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2004
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",22/03/2006,147.2438447,-41.85951259,41.85951259,53,34,3.9,4.8,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2006
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",24/09/2005,147.2438447,-41.85951259,41.85951259,142,39,3.4,4.3,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2005
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",28/09/2006,147.2438447,-41.85951259,41.85951259,89,35,4.1,5,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2006
Point (520239.00300000002607703 5365793.00100000016391277),MACQ05,Isis River at Isis,"Department of Primary Industries, Parks, Water and Environment",7/10/2008,147.2438447,-41.85951259,41.85951259,31,41,3,4.1,POINT (147.2438447 -41.85951259),520239.003,5365793.001,2008
Point (525817.99800000002142042 5344739),MACQ06,Isis River at Verwood Road,"Department of Primary Industries, Parks, Water and Environment",8/10/1998,147.3119844,-42.04897531,42.04897531,6,30,3.3,5.6,POINT (147.3119844 -42.04897531),525817.998,5344739,1998
Point (521376.00199999997857958 5355078),MACQ07,Prideaux Creek at Isis Rd,"Department of Primary Industries, Parks, Water and Environment",8/10/1998,147.2579316,-41.95598972,41.95598972,16,23,3.4,5.5,POINT (147.2579316 -41.95598972),521376.002,5355078,1998
Point (521376.00199999997857958 5355078),MACQ07,Prideaux Creek at Isis Rd,"Department of Primary Industries, Parks, Water and Environment",8/10/2008,147.2579316,-41.95598972,41.95598972,1,19,2.8,4.9,POINT (147.2579316 -41.95598972),521376.002,5355078,2008
Point (537237.99800000002142042 5358303),MACQ08,Elizabeth River at Merton Vale,"Department of Primary Industries, Parks, Water and Environment",15/04/2008,147.4491206,-41.92635431,41.92635431,52,38,4.5,5.2,POINT (147.4491206 -41.92635431),537237.998,5358303,2008
Point (537237.99800000002142042 5358303),MACQ08,Elizabeth River at Merton Vale,"Department of Primary Industries, Parks, Water and Environment",25/03/1998,147.4491206,-41.92635431,41.92635431,49,41,3.7,4.8,POINT (147.4491206 -41.92635431),537237.998,5358303,1998
Point (537237.99800000002142042 5358303),MACQ08,Elizabeth River at Merton Vale,"Department of Primary Industries, Parks, Water and Environment",8/10/1998,147.4491206,-41.92635431,41.92635431,74,32,4.1,5,POINT (147.4491206 -41.92635431),537237.998,5358303,1998
Point (537237.99800000002142042 5358303),MACQ08,Elizabeth River at Merton Vale,"Department of Primary Industries, Parks, Water and Environment",8/10/2008,147.4491206,-41.92635431,41.92635431,79,37,3.9,4.9,POINT (147.4491206 -41.92635431),537237.998,5358303,2008
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",1/05/2006,147.4889404,-41.93202802,41.93202802,97,35,3.9,5,POINT (147.4889404 -41.93202802),540535.999,5357655,2006
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",10/11/2005,147.4889404,-41.93202802,41.93202802,55,36,3.4,4.6,POINT (147.4889404 -41.93202802),540535.999,5357655,2005
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",11/11/2009,147.4889404,-41.93202802,41.93202802,35,20,3.5,5,POINT (147.4889404 -41.93202802),540535.999,5357655,2009
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",12/03/2014,147.4889404,-41.93202802,41.93202802,17,18,4.3,4.7,POINT (147.4889404 -41.93202802),540535.999,5357655,2014
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",12/04/2018,147.4889404,-41.93202802,41.93202802,17,19,4.7,5.4,POINT (147.4889404 -41.93202802),540535.999,5357655,2018
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",14/04/2016,147.4889404,-41.93202802,41.93202802,19,20,3.2,3.9,POINT (147.4889404 -41.93202802),540535.999,5357655,2016
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",14/09/2007,147.4889404,-41.93202802,41.93202802,29,20,3.9,5,POINT (147.4889404 -41.93202802),540535.999,5357655,2007
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",15/04/2008,147.4889404,-41.93202802,41.93202802,58,35,3.9,4.8,POINT (147.4889404 -41.93202802),540535.999,5357655,2008
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",16/10/2015,147.4889404,-41.93202802,41.93202802,36,11,3.4,4.1,POINT (147.4889404 -41.93202802),540535.999,5357655,2015
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",19/03/2020,147.4889404,-41.93202802,41.93202802,27,13,3.2,4,POINT (147.4889404 -41.93202802),540535.999,5357655,2020
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",21/03/2005,147.4889404,-41.93202802,41.93202802,88,38,4.1,4.9,POINT (147.4889404 -41.93202802),540535.999,5357655,2005
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",23/03/2009,147.4889404,-41.93202802,41.93202802,30,19,3,4.3,POINT (147.4889404 -41.93202802),540535.999,5357655,2009
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",24/04/2012,147.4889404,-41.93202802,41.93202802,43,23,4,4.4,POINT (147.4889404 -41.93202802),540535.999,5357655,2012
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",26/03/2004,147.4889404,-41.93202802,41.93202802,47,33,3.7,4.9,POINT (147.4889404 -41.93202802),540535.999,5357655,2004
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",26/03/2010,147.4889404,-41.93202802,41.93202802,31,24,3.4,4.2,POINT (147.4889404 -41.93202802),540535.999,5357655,2010
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",29/10/2003,147.4889404,-41.93202802,41.93202802,95,33,3.7,5,POINT (147.4889404 -41.93202802),540535.999,5357655,2003
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",30/03/2007,147.4889404,-41.93202802,41.93202802,107,38,3.6,4.5,POINT (147.4889404 -41.93202802),540535.999,5357655,2007
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",30/09/2011,147.4889404,-41.93202802,41.93202802,16,12,3.2,4.6,POINT (147.4889404 -41.93202802),540535.999,5357655,2011
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",30/10/2019,147.4889404,-41.93202802,41.93202802,3,12,3.9,4.5,POINT (147.4889404 -41.93202802),540535.999,5357655,2019
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",31/10/2013,147.4889404,-41.93202802,41.93202802,10,19,4.4,5.3,POINT (147.4889404 -41.93202802),540535.999,5357655,2013
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",6/10/2006,147.4889404,-41.93202802,41.93202802,52,33,3.8,4.9,POINT (147.4889404 -41.93202802),540535.999,5357655,2006
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",7/10/2008,147.4889404,-41.93202802,41.93202802,102,31,3.9,4.4,POINT (147.4889404 -41.93202802),540535.999,5357655,2008
Point (540535.99899999995250255 5357655),MACQ09,Elizabeth River at Campbell Town,"Department of Primary Industries, Parks, Water and Environment",8/10/2004,147.4889404,-41.93202802,41.93202802,70,32,4,5,POINT (147.4889404 -41.93202802),540535.999,5357655,2004
Point (561293.99699999997392297 5356163),MACQ10,Elizabeth River at Tea Tree Hill,"Department of Primary Industries, Parks, Water and Environment",16/04/2008,147.7394594,-41.9441259,41.9441259,4,29,3.9,4.9,POINT (147.7394594 -41.9441259),561293.997,5356163,2008
Point (561293.99699999997392297 5356163),MACQ10,Elizabeth River at Tea Tree Hill,"Department of Primary Industries, Parks, Water and Environment",19/11/1998,147.7394594,-41.9441259,41.9441259,63,38,4.3,5.8,POINT (147.7394594 -41.9441259),561293.997,5356163,1998
Point (561293.99699999997392297 5356163),MACQ10,Elizabeth River at Tea Tree Hill,"Department of Primary Industries, Parks, Water and Environment",25/03/1998,147.7394594,-41.9441259,41.9441259,40,37,4.7,6.1,POINT (147.7394594 -41.9441259),561293.997,5356163,1998
Point (561293.99699999997392297 5356163),MACQ10,Elizabeth River at Tea Tree Hill,"Department of Primary Industries, Parks, Water and Environment",8/10/2008,147.7394594,-41.9441259,41.9441259,5,33,3.8,5,POINT (147.7394594 -41.9441259),561293.997,5356163,2008
Point (569253.99899999995250255 5353082),MACQ11,Snowy River above Duck Hole Flats,"Department of Primary Industries, Parks, Water and Environment",12/05/1998,147.8358432,-41.9712141,41.9712141,43,18,3.9,5.9,POINT (147.8358432 -41.9712141),569253.999,5353082,1998
Point (569253.99899999995250255 5353082),MACQ11,Snowy River above Duck Hole Flats,"Department of Primary Industries, Parks, Water and Environment",29/09/1998,147.8358432,-41.9712141,41.9712141,31,21,4,6,POINT (147.8358432 -41.9712141),569253.999,5353082,1998
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",10/03/2010,147.3462815,-42.16504257,42.16504257,27,19,3.7,4.9,POINT (147.3462815 -42.16504257),528604.003,5331841,2010
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",10/11/2005,147.3462815,-42.16504257,42.16504257,0,9,3.9,4.6,POINT (147.3462815 -42.16504257),528604.003,5331841,2005
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",11/04/2005,147.3462815,-42.16504257,42.16504257,141,35,2.9,4.5,POINT (147.3462815 -42.16504257),528604.003,5331841,2005
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",11/11/2009,147.3462815,-42.16504257,42.16504257,5,20,3.3,4.8,POINT (147.3462815 -42.16504257),528604.003,5331841,2009
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",14/09/2007,147.3462815,-42.16504257,42.16504257,0,9,3.6,5.2,POINT (147.3462815 -42.16504257),528604.003,5331841,2007
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",17/03/2009,147.3462815,-42.16504257,42.16504257,23,20,2.2,3.7,POINT (147.3462815 -42.16504257),528604.003,5331841,2009
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",17/10/2003,147.3462815,-42.16504257,42.16504257,23,34,3.6,4.8,POINT (147.3462815 -42.16504257),528604.003,5331841,2003
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",20/10/2006,147.3462815,-42.16504257,42.16504257,86,27,3.9,5,POINT (147.3462815 -42.16504257),528604.003,5331841,2006
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",25/03/1998,147.3462815,-42.16504257,42.16504257,54,39,4.2,5.3,POINT (147.3462815 -42.16504257),528604.003,5331841,1998
Point (528604.00300000002607703 5331841),MACQ12,Blackman River at Old Tier Rd,"Department of Primary Industries, Parks, Water and Environment",26/04/2004,147.3462815,-42.16504257,42.16504257,76,41,3.8,4.9,POINT (147.3462815 -42.16504257),528604.003,5331841,2004
